,Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
526,3,0.43384612818214896,4,7,0.4212114525033217,1,2,1.0,1,0,0.7564707973660301,2,0.3520623623141783,2,1,0.0,2,0.0,0,0,1
527,3,0.0,4,4,0.41676584578832854,0,3,0.44250704934976004,2,0,0.0,0,0.5733836932529157,2,1,0.44250704934976004,1,1.0,0,0,1
528,0,0.7465363402620467,2,4,0.5159472532233973,0,2,1.0,0,0,1.0,2,0.3520623623141783,2,0,0.0,2,0.0,0,0,2
529,0,0.12550150493665424,2,0,0.22609860665271975,0,1,0.7564707973660301,2,0,1.0,0,0.5557578665801408,2,1,0.0,1,1.0,1,0,1
530,1,0.7465363402620467,2,7,0.5129974874603973,0,3,0.7564707973660301,2,0,0.0,2,0.375112275481718,2,1,0.44250704934976004,2,1.0,0,0,1
531,1,0.43384612818214896,2,0,0.54702990164473,1,2,0.44250704934976004,1,0,1.0,2,0.2783245389773006,2,0,0.44250704934976004,2,0.0,1,0,2
532,3,0.3563982738645374,3,1,0.41676584578832854,0,2,1.0,3,0,1.0,0,0.5557578665801408,2,0,0.0,2,0.0,0,0,1
533,3,0.6003077167403134,2,4,0.3849745998939935,1,3,1.0,3,0,0.7564707973660301,1,0.22479726790398669,2,1,0.0,2,0.0,1,0,1
534,3,0.6003077167403134,2,4,0.5855753615663595,4,1,1.0,2,0,0.44250704934976004,2,0.19652738189166818,2,1,0.44250704934976004,2,0.0,0,0,1
535,2,0.5526268719053268,4,7,0.5176592053622187,0,1,0.44250704934976004,0,0,0.0,2,0.3974740277631241,2,0,0.0,2,0.0,0,0,2
536,0,0.12550150493665424,2,0,0.3958919469448039,4,0,1.0,1,0,0.7564707973660301,1,1.0,2,1,0.0,3,0.0,1,0,1
537,1,0.4979449260045862,4,3,0.6207714388704326,0,4,0.7564707973660301,1,0,1.0,1,0.48078904366979236,2,1,0.0,2,0.0,1,0,1
538,0,0.8513107266136218,2,0,0.7988341236923286,0,4,1.0,2,0,1.0,3,0.5733836932529157,0,2,0.0,3,0.0,0,0,2
539,2,0.4979449260045862,2,3,0.5813402385539443,0,1,0.0,1,0,0.0,1,0.6239014662166538,1,1,0.0,1,0.0,0,0,1
540,1,0.3563982738645374,2,4,0.42151493897411507,0,1,0.0,3,0,0.0,0,0.1365703454007119,2,0,0.0,2,0.0,0,0,2
541,3,0.6003077167403134,3,0,0.4869203041214334,0,4,1.0,2,0,1.0,3,0.8353113854424357,2,2,0.44250704934976004,2,0.0,1,0,1
542,0,0.6805425739815024,2,3,0.752073211099153,4,4,1.0,2,0,1.0,1,0.3520623623141783,2,1,0.0,2,0.0,0,0,2
543,2,0.4979449260045862,2,3,0.5667748094413969,0,2,0.44250704934976004,2,0,0.0,0,0.4191875211794285,2,1,0.0,1,1.0,0,0,2
544,3,0.3563982738645374,4,0,0.37482084918647063,0,4,1.0,2,0,1.0,0,0.8474915411569031,2,1,0.44250704934976004,1,0.0,0,0,1
545,0,0.6003077167403134,3,0,0.38884546005500176,0,0,1.0,2,0,0.44250704934976004,0,0.5906042923951844,2,2,0.44250704934976004,2,1.0,0,0,2
546,3,0.6003077167403134,4,0,0.48577250056238785,0,2,1.0,1,0,1.0,2,0.48078904366979236,2,1,0.0,2,0.0,1,0,1
547,3,0.6003077167403134,2,4,0.4242286572886249,0,3,0.7564707973660301,2,0,0.0,2,0.375112275481718,0,1,0.0,2,1.0,0,0,1
548,0,0.3563982738645374,1,4,0.2131031901049294,0,2,1.0,1,0,1.0,0,0.16714859401602888,0,1,0.0,1,0.0,0,0,2
549,3,0.8513107266136218,4,1,0.8295454586827016,4,3,0.44250704934976004,2,0,0.0,3,0.4402892848174531,2,2,0.44250704934976004,2,0.0,1,0,1
550,3,0.3563982738645374,4,6,0.32106479758321793,4,3,1.0,1,0,1.0,0,0.1365703454007119,2,1,0.44250704934976004,2,0.0,0,0,1
551,3,0.12550150493665424,1,4,0.45216120106941693,2,4,0.44250704934976004,2,0,1.0,1,0.6239014662166538,0,1,0.0,1,1.0,0,0,1
552,0,0.8513107266136218,2,4,0.7747216338485612,0,3,0.0,3,2,0.0,0,0.4191875211794285,2,1,0.44250704934976004,2,0.0,1,0,2
553,1,0.3563982738645374,4,0,0.4826448593643313,1,1,1.0,2,0,0.0,2,0.2520389271633996,2,1,0.0,2,0.0,0,0,1
554,1,0.25853846123061575,2,7,0.36420390392962587,0,3,1.0,1,0,1.0,1,0.9166849840933318,2,1,0.44250704934976004,3,0.0,1,0,1
555,1,0.3563982738645374,2,4,0.3884962115421853,0,1,0.44250704934976004,2,0,0.0,2,0.10469050988644657,1,1,0.0,2,0.0,0,0,2
556,1,0.4979449260045862,0,0,0.5135087419820312,1,1,0.7564707973660301,1,0,0.7564707973660301,2,0.2783245389773006,2,1,0.44250704934976004,2,0.0,0,0,2
557,3,0.5526268719053268,0,0,0.6965857599407397,4,2,0.0,1,0,1.0,1,0.3037189394167412,0,1,0.44250704934976004,2,0.0,1,0,2
558,0,0.6003077167403134,1,3,0.6168733725032205,0,3,0.7564707973660301,2,0,1.0,2,0.2520389271633996,0,1,0.0,2,0.0,0,0,2
559,1,0.4979449260045862,4,3,0.47469715026147696,0,1,0.44250704934976004,2,0,0.44250704934976004,0,0.3520623623141783,2,1,0.44250704934976004,1,0.0,0,0,2
560,0,0.6003077167403134,2,1,0.5747609817432158,4,4,1.0,2,0,1.0,3,0.6863595503462365,0,2,0.0,2,1.0,1,0,1
561,0,0.6003077167403134,1,4,0.4233275951694351,0,3,1.0,2,2,1.0,2,0.16714859401602888,0,0,0.0,1,0.0,0,0,2
562,2,0.12550150493665424,3,4,0.2333571842142368,0,1,0.44250704934976004,1,0,0.0,1,0.3037189394167412,0,1,0.0,2,0.0,0,0,1
563,1,0.7465363402620467,2,0,0.9076308782851927,4,2,0.0,2,0,1.0,3,0.48078904366979236,2,2,0.0,2,0.0,1,0,2
564,1,0.6003077167403134,3,9,0.6826395787600679,4,2,1.0,2,0,0.44250704934976004,1,0.48078904366979236,0,1,0.44250704934976004,3,0.0,1,0,1
565,1,0.6003077167403134,3,4,0.4243784957811665,1,3,0.7564707973660301,1,0,0.44250704934976004,1,0.1365703454007119,2,0,0.44250704934976004,2,0.0,1,0,1
566,0,0.3563982738645374,2,0,0.3955531199706772,0,3,0.44250704934976004,0,0,0.7564707973660301,2,0.46081284458896565,2,1,0.0,2,0.0,0,0,2
567,3,0.6003077167403134,4,4,0.5422947443987594,3,4,0.44250704934976004,2,0,0.44250704934976004,2,0.4191875211794285,2,1,0.0,2,0.0,0,0,1
568,1,0.8513107266136218,2,4,0.6432907881299692,4,3,1.0,2,0,0.0,2,0.5557578665801408,2,1,0.44250704934976004,2,1.0,1,0,1
569,0,0.8513107266136218,2,4,0.7665663472936206,0,2,0.7564707973660301,1,0,0.44250704934976004,2,0.3520623623141783,2,1,0.0,2,0.0,1,0,2
570,0,0.6003077167403134,2,3,0.5950476849216599,0,1,1.0,1,0,1.0,0,0.1365703454007119,2,0,0.0,1,0.0,1,0,2
571,3,0.6805425739815024,4,4,0.7370869642432596,0,3,0.7564707973660301,2,1,0.44250704934976004,2,0.5002463213084094,2,1,0.0,2,0.0,0,0,1
572,3,0.6003077167403134,2,1,0.7157751713880018,4,0,0.44250704934976004,1,0,1.0,1,0.22479726790398669,2,0,0.0,3,0.0,1,0,1
573,0,0.43384612818214896,2,9,0.2718500463590665,0,2,1.0,1,0,1.0,1,0.10469050988644657,2,1,0.0,1,0.0,0,0,1
574,1,0.25853846123061575,2,4,0.340324404068447,0,4,1.0,2,0,1.0,2,0.2520389271633996,2,1,0.44250704934976004,1,0.0,0,0,1
575,3,0.43384612818214896,4,3,0.5605166218084665,0,3,0.44250704934976004,1,1,0.7564707973660301,2,0.16714859401602888,0,1,0.44250704934976004,2,0.0,0,0,1
576,1,0.3563982738645374,2,4,0.5720763118675734,0,3,0.44250704934976004,1,0,0.0,0,0.2520389271633996,2,1,0.0,2,0.0,0,0,1
577,3,0.6003077167403134,4,7,0.4745764481119614,4,2,0.7564707973660301,1,0,0.44250704934976004,2,0.3974740277631241,2,1,0.44250704934976004,2,0.0,1,0,1
578,1,0.7465363402620467,4,0,0.5631721839018222,0,1,1.0,0,0,1.0,2,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,2
579,3,0.6003077167403134,2,8,0.30686538698838084,0,1,1.0,3,0,0.7564707973660301,2,0.2520389271633996,2,1,0.44250704934976004,1,0.0,0,0,1
580,1,0.4979449260045862,4,0,0.3346679328939297,0,4,0.7564707973660301,2,2,0.7564707973660301,0,0.32828058482669586,0,1,0.44250704934976004,2,0.0,0,0,2
581,1,0.3563982738645374,4,0,0.5869949479633967,0,1,0.0,2,0,0.7564707973660301,0,0.6863595503462365,0,1,0.44250704934976004,1,1.0,0,0,1
582,3,0.25853846123061575,2,3,0.39825002591092895,0,2,1.0,1,0,0.44250704934976004,0,0.22479726790398669,2,0,0.0,2,0.0,0,0,1
583,1,0.7465363402620467,2,6,0.5240912047426831,0,1,1.0,2,0,0.0,3,0.3974740277631241,2,0,0.0,1,0.0,0,0,2
584,3,0.3563982738645374,2,0,0.498206499789863,4,4,1.0,1,0,1.0,3,0.7300066376602561,2,2,0.0,3,0.0,1,0,1
585,0,0.4979449260045862,2,3,0.4877204122653833,0,2,0.0,1,0,1.0,0,0.03654691024993317,0,0,0.0,2,0.0,0,0,2
586,0,0.25853846123061575,4,0,0.5614328924463412,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.46081284458896565,2,0,0.44250704934976004,2,1.0,0,0,1
587,0,0.3563982738645374,2,3,0.38103828012608054,0,2,1.0,2,2,0.0,1,0.07139333606497722,2,1,0.0,1,0.0,0,0,1
588,0,0.4979449260045862,2,5,0.36766958715608644,0,2,1.0,3,0,0.7564707973660301,0,0.6557813017309195,2,1,0.0,1,0.0,1,0,2
589,0,0.3563982738645374,4,3,0.5102171401236246,0,4,0.7564707973660301,2,0,0.7564707973660301,1,0.8353113854424357,2,1,0.44250704934976004,2,0.0,0,0,2
590,0,0.3563982738645374,4,4,0.10018234417485572,0,3,1.0,1,0,0.7564707973660301,0,0.8103403040715502,2,1,1.0,1,0.0,1,0,1
591,1,0.6003077167403134,3,0,0.47911969219247186,4,2,1.0,1,0,1.0,2,0.5733836932529157,2,0,0.44250704934976004,2,0.0,1,0,1
592,3,0.5526268719053268,2,9,0.4272072531467501,3,4,1.0,1,0,1.0,0,0.46081284458896565,0,1,0.0,1,0.0,0,0,1
593,1,0.6003077167403134,2,0,0.5545997504808553,0,2,0.7564707973660301,1,0,1.0,1,0.03654691024993317,2,0,0.0,1,0.0,1,0,2
594,0,0.6003077167403134,1,2,0.39316742027236873,4,4,1.0,2,0,0.7564707973660301,2,0.5377072805697165,1,1,0.0,3,0.0,1,0,2
595,1,0.12550150493665424,1,0,0.30537164438568376,1,1,0.0,1,0,0.0,1,0.375112275481718,1,1,0.0,1,0.0,0,0,2
596,0,0.6003077167403134,2,0,0.40712807999205536,0,3,1.0,1,0,1.0,2,0.1365703454007119,2,0,0.44250704934976004,2,0.0,0,0,2
597,1,0.6003077167403134,0,9,0.6581308432745532,0,2,0.0,2,0,1.0,0,0.46081284458896565,2,1,0.7564707973660301,1,0.0,1,0,2
598,3,0.4979449260045862,4,0,0.5594290858961266,0,3,0.44250704934976004,2,0,0.44250704934976004,1,0.3520623623141783,0,1,0.44250704934976004,2,0.0,0,0,2
599,3,0.6003077167403134,3,9,0.6364055859097932,0,2,0.0,2,0,0.44250704934976004,3,0.375112275481718,2,2,0.0,2,0.0,0,0,1
600,1,0.17530766695153333,2,4,0.5186603857879035,0,1,0.0,1,2,0.0,0,0.6239014662166538,2,1,0.0,2,0.0,0,0,1
601,1,0.25853846123061575,2,3,0.30210193835932087,0,2,1.0,1,0,0.0,1,0.32828058482669586,2,1,0.0,2,0.0,0,0,2
602,1,0.6003077167403134,1,7,0.463448642637055,0,3,1.0,1,0,1.0,3,0.4191875211794285,0,2,0.0,1,0.0,0,0,2
603,3,0.7465363402620467,2,3,0.6031788139364189,0,2,1.0,1,0,0.44250704934976004,2,0.2783245389773006,2,1,0.0,3,0.0,1,0,2
604,2,0.29408841067471125,2,3,0.37849824146811173,0,1,1.0,1,0,0.44250704934976004,1,0.1365703454007119,2,1,0.0,2,0.0,0,0,1
605,0,0.6003077167403134,1,3,0.5638313676064168,2,2,1.0,2,0,1.0,0,0.10469050988644657,1,1,0.0,2,0.0,1,0,1
606,3,0.6003077167403134,4,9,0.6732668882410711,0,2,0.7564707973660301,2,0,0.44250704934976004,0,0.9900784897629773,2,1,0.0,3,0.0,1,0,1
607,1,0.7465363402620467,2,4,0.5505408896266109,1,2,1.0,1,1,1.0,3,0.7011929671798653,2,2,0.0,2,0.0,0,0,2
608,3,0.4979449260045862,2,4,0.48908566010939136,0,1,1.0,2,0,0.0,0,0.3974740277631241,2,1,0.0,2,0.0,0,0,1
609,3,0.43384612818214896,2,1,0.38301476053912253,4,4,1.0,2,0,1.0,3,0.6239014662166538,0,2,0.0,2,1.0,0,0,1
610,0,0.3563982738645374,2,5,0.2523029759620239,1,0,1.0,1,0,0.7564707973660301,1,0.10469050988644657,2,1,0.0,2,0.0,0,0,2
611,2,0.29408841067471125,2,0,0.3720241704897431,1,4,0.0,1,0,1.0,3,0.6712264483428281,2,2,0.0,1,1.0,0,0,2
612,0,0.5526268719053268,2,4,0.6037340296799711,3,1,1.0,1,0,0.44250704934976004,2,0.3037189394167412,0,1,0.0,2,0.0,0,0,1
613,0,0.6003077167403134,1,1,0.6220564219300488,0,2,0.0,1,2,1.0,2,0.10469050988644657,0,0,0.0,2,0.0,0,1,1
614,3,0.4979449260045862,3,3,0.4597466459842403,0,3,1.0,1,0,0.0,0,0.10469050988644657,2,1,0.0,2,0.0,0,0,2
615,1,0.8513107266136218,0,9,0.9041290267829969,4,2,0.44250704934976004,2,0,0.44250704934976004,2,0.6712264483428281,0,1,0.0,3,0.0,1,0,1
616,1,0.9330159884761532,3,4,0.837272143861326,4,2,0.44250704934976004,2,0,0.44250704934976004,3,0.2520389271633996,2,2,0.0,3,0.0,0,0,1
617,0,0.12550150493665424,4,0,0.6248586609611813,0,2,0.0,2,0,0.7564707973660301,0,0.48078904366979236,2,0,0.7564707973660301,2,1.0,0,0,1
618,1,0.6805425739815024,2,3,0.6094852115114859,1,2,0.44250704934976004,1,1,1.0,2,0.07139333606497722,2,0,0.0,2,0.0,0,0,2
619,3,0.3563982738645374,2,0,0.21824352085112264,0,2,1.0,0,0,0.44250704934976004,0,0.6863595503462365,2,1,0.0,1,0.0,0,0,1
620,1,0.5526268719053268,4,9,0.6233343504218227,0,3,0.44250704934976004,2,0,0.7564707973660301,1,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
621,3,0.4979449260045862,4,0,0.42090756983597855,0,2,0.7564707973660301,2,0,0.44250704934976004,1,0.375112275481718,0,1,0.44250704934976004,2,0.0,0,0,2
622,3,0.8513107266136218,2,9,0.6394578159367452,4,2,1.0,0,0,0.44250704934976004,0,0.5002463213084094,0,1,0.0,2,0.0,0,0,2
623,0,0.3563982738645374,2,3,0.4660931157059278,0,1,1.0,1,0,0.0,2,0.10469050988644657,2,0,0.0,2,0.0,0,0,1
624,0,0.4979449260045862,2,4,0.5442719879408271,0,2,1.0,2,0,1.0,3,0.8943232318119252,2,2,0.44250704934976004,2,0.0,0,0,2
625,3,0.43384612818214896,2,4,0.4807714159306733,4,4,1.0,2,0,0.44250704934976004,2,0.4402892848174531,2,1,0.0,2,0.0,0,0,1
626,2,0.12550150493665424,2,3,0.4963447352039987,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.5557578665801408,2,1,0.0,2,0.0,1,0,1
627,1,0.25853846123061575,1,0,0.4063201163550194,1,3,0.44250704934976004,2,0,0.7564707973660301,3,0.3037189394167412,2,1,0.0,2,0.0,0,0,2
628,3,0.8025904231702906,4,3,0.6469465451040872,2,2,1.0,2,0,1.0,0,0.46081284458896565,2,1,0.44250704934976004,2,0.0,1,0,1
629,3,0.25853846123061575,2,7,0.63453056036441,4,4,0.0,2,0,1.0,0,0.8828869322379043,2,1,0.0,1,0.0,0,0,1
630,0,0.6003077167403134,2,4,0.6238435638381843,0,2,0.44250704934976004,1,0,1.0,2,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
631,0,0.4979449260045862,1,3,0.4243784957811665,0,2,1.0,2,0,0.7564707973660301,2,0.607437878833482,0,1,0.0,2,0.0,0,0,2
632,1,0.43384612818214896,2,4,0.40745048183047206,4,1,1.0,2,0,0.0,1,0.1365703454007119,2,1,0.0,2,0.0,0,0,1
633,3,0.25853846123061575,2,3,0.4808889489249024,0,1,0.44250704934976004,1,1,0.44250704934976004,2,0.0,2,0,0.44250704934976004,2,0.0,0,0,2
634,1,0.6003077167403134,2,0,0.3926530021842769,0,1,0.7564707973660301,1,0,1.0,2,0.19652738189166818,2,1,0.0,1,0.0,1,0,2
635,3,0.3563982738645374,2,7,0.3990864410765027,0,4,1.0,2,0,1.0,1,0.6557813017309195,0,1,0.7564707973660301,2,1.0,1,0,1
636,3,0.6003077167403134,2,4,0.3962302814376901,2,3,1.0,1,0,0.0,2,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
637,3,0.9330159884761532,3,4,0.9620620219273648,0,3,0.44250704934976004,2,0,1.0,2,0.07139333606497722,2,1,0.44250704934976004,2,0.0,1,0,1
638,3,0.3563982738645374,2,4,0.4152129775200968,0,1,1.0,1,0,0.7564707973660301,2,0.4191875211794285,2,1,0.0,2,1.0,0,0,1
639,0,0.8025904231702906,3,4,0.6651040473206449,0,3,0.7564707973660301,2,0,0.44250704934976004,1,0.22479726790398669,0,1,0.44250704934976004,2,1.0,1,0,2
640,0,0.4979449260045862,2,7,0.2551093955033119,0,0,1.0,1,0,0.0,0,0.2520389271633996,2,1,0.0,0,0.0,0,0,2
641,1,0.43384612818214896,2,6,0.3844417326102576,0,4,1.0,2,0,1.0,2,0.5002463213084094,2,1,0.44250704934976004,1,0.0,0,0,1
642,3,0.43384612818214896,2,7,0.6782018532614551,1,2,0.7564707973660301,2,0,0.44250704934976004,1,0.5377072805697165,2,1,0.0,3,0.0,1,0,2
643,3,0.6003077167403134,4,4,0.46521495857124284,0,3,1.0,3,2,0.44250704934976004,2,0.3974740277631241,2,1,0.44250704934976004,2,0.0,1,0,1
644,0,0.4979449260045862,4,4,0.46883166600008375,0,3,1.0,3,0,0.0,1,0.375112275481718,2,1,0.44250704934976004,3,0.0,1,0,1
645,3,0.7465363402620467,3,9,0.8052507862688634,4,1,1.0,2,0,1.0,2,0.2520389271633996,2,0,0.44250704934976004,2,0.0,1,0,2
646,0,0.6805425739815024,0,3,0.6761794765946456,0,2,0.44250704934976004,0,2,0.44250704934976004,0,0.375112275481718,2,1,0.44250704934976004,2,0.0,0,0,1
647,3,0.3563982738645374,2,0,0.39791461650113025,2,2,0.44250704934976004,1,0,0.44250704934976004,1,0.22479726790398669,2,1,0.0,2,0.0,0,0,2
648,2,0.6003077167403134,2,0,0.30933385222205456,0,3,1.0,2,0,0.7564707973660301,3,0.5002463213084094,0,2,0.0,2,1.0,0,0,2
649,0,0.3563982738645374,2,7,0.23369724868688246,0,2,1.0,2,0,1.0,2,0.5377072805697165,2,0,0.0,1,1.0,0,0,2
650,0,0.8513107266136218,2,7,0.7900664493925977,0,3,1.0,2,0,0.0,3,0.7011929671798653,2,2,0.0,3,0.0,1,0,1
651,1,0.3563982738645374,2,3,0.4739719967462772,0,2,1.0,2,0,0.44250704934976004,1,0.48078904366979236,2,1,0.0,1,0.0,0,0,2
652,0,0.6003077167403134,2,0,0.5160483055758092,0,4,1.0,2,1,0.0,0,0.6239014662166538,2,1,0.0,2,0.0,0,0,2
653,1,0.7465363402620467,3,0,0.808322034899712,1,4,0.44250704934976004,2,0,1.0,2,0.5733836932529157,2,1,1.0,3,0.0,1,0,2
654,3,0.6003077167403134,4,1,0.5203525717872104,0,3,1.0,2,0,0.7564707973660301,2,0.4402892848174531,2,1,0.44250704934976004,2,0.0,1,0,1
655,0,0.4097737660446762,2,0,0.6429396076407412,0,0,0.0,2,0,1.0,3,0.10469050988644657,2,2,0.0,2,0.0,0,0,1
656,1,0.3563982738645374,2,0,0.29437642542245457,0,4,1.0,2,0,1.0,2,0.5557578665801408,0,1,0.0,1,1.0,0,0,2
657,3,0.8513107266136218,2,4,0.8628801498061085,4,3,1.0,2,0,0.7564707973660301,2,0.48078904366979236,1,1,0.0,2,0.0,1,0,1
658,1,0.6805425739815024,0,9,0.657030774638635,0,2,0.44250704934976004,1,0,0.0,2,0.2783245389773006,2,1,0.44250704934976004,2,0.0,0,0,1
659,1,0.4979449260045862,4,3,0.7524760295732142,0,4,0.44250704934976004,2,0,0.0,3,0.5557578665801408,2,1,0.0,2,0.0,1,0,1
660,2,0.3563982738645374,2,4,0.3824773826395296,0,2,0.7564707973660301,3,0,1.0,0,0.1365703454007119,2,0,0.0,2,0.0,0,0,1
661,0,0.3563982738645374,2,0,0.29749746556586576,4,2,1.0,3,0,0.44250704934976004,2,0.1365703454007119,2,1,0.0,2,0.0,0,0,2
662,3,0.5526268719053268,2,3,0.5096985966030474,0,4,1.0,2,0,0.44250704934976004,0,0.7011929671798653,2,1,0.44250704934976004,2,0.0,0,0,1
663,1,0.12550150493665424,3,3,0.3333428396184339,0,0,1.0,2,0,0.0,1,0.4402892848174531,1,1,0.44250704934976004,3,0.0,1,0,1
664,2,0.12550150493665424,4,7,0.3326774534861059,0,2,0.44250704934976004,1,0,1.0,1,0.7011929671798653,2,1,0.0,1,0.0,0,0,1
665,3,0.6003077167403134,4,2,0.7507500009602044,0,0,1.0,2,1,0.44250704934976004,3,0.2520389271633996,0,1,0.44250704934976004,3,0.0,1,0,1
666,1,0.6805425739815024,1,3,0.6131753233644051,3,2,1.0,2,0,0.44250704934976004,2,0.4191875211794285,1,1,0.0,2,1.0,1,0,1
667,3,0.8513107266136218,1,9,0.6205780781309809,0,2,0.0,1,0,0.0,0,0.2520389271633996,1,1,0.0,2,0.0,0,0,1
668,0,0.3563982738645374,4,0,0.6890213545903625,0,4,0.7564707973660301,2,1,1.0,1,0.5906042923951844,2,0,0.44250704934976004,2,0.0,1,0,2
669,2,0.6805425739815024,4,4,0.578885116623651,0,4,1.0,2,0,1.0,1,0.6557813017309195,2,1,0.0,2,0.0,0,0,1
670,3,0.6003077167403134,4,9,0.6524653387952977,1,2,0.7564707973660301,2,0,0.7564707973660301,1,0.2520389271633996,2,1,0.44250704934976004,1,0.0,1,0,1
671,3,0.7465363402620467,2,9,0.7286490243034054,1,3,0.44250704934976004,2,0,0.44250704934976004,2,0.3520623623141783,2,1,0.44250704934976004,2,0.0,1,0,1
672,3,0.9330159884761532,2,0,0.8661361008009179,0,4,0.44250704934976004,2,0,1.0,1,0.5733836932529157,2,1,0.0,3,0.0,1,0,1
673,3,0.12550150493665424,4,0,0.49235232326002465,2,2,0.0,3,0,0.44250704934976004,2,0.16714859401602888,2,1,0.0,2,0.0,0,0,1
674,3,0.5526268719053268,3,9,0.5424751894389004,2,1,1.0,2,0,0.44250704934976004,0,0.5557578665801408,0,1,0.0,1,1.0,0,0,2
675,3,0.6805425739815024,4,4,0.6734724736729605,0,3,1.0,1,0,1.0,2,0.22479726790398669,2,0,0.0,3,0.0,1,0,1
676,3,0.6003077167403134,4,3,0.7033253328783948,0,4,1.0,2,0,1.0,2,0.3974740277631241,2,1,0.0,2,0.0,1,0,1
677,1,1.0,2,4,0.7226132701074057,1,2,0.44250704934976004,3,0,0.44250704934976004,2,0.16714859401602888,2,1,0.0,2,0.0,0,0,2
678,0,0.6003077167403134,2,4,0.5240912047426831,0,4,1.0,2,0,1.0,0,0.8828869322379043,0,0,0.0,1,0.0,0,0,1
679,3,0.4979449260045862,2,4,0.40889578955149464,0,1,0.7564707973660301,1,0,0.0,0,0.22479726790398669,2,1,0.0,2,0.0,0,0,1
680,3,0.12550150493665424,2,7,0.42212072744907747,0,1,0.0,1,0,0.44250704934976004,3,0.7845079830865336,2,1,0.0,2,0.0,0,0,1
681,3,0.3563982738645374,2,4,0.5136108582767707,4,2,1.0,2,0,1.0,3,0.48078904366979236,2,2,0.0,2,0.0,1,0,1
682,3,0.43384612818214896,3,4,0.4128640767599281,0,2,1.0,3,0,0.7564707973660301,0,0.3974740277631241,0,1,0.44250704934976004,2,0.0,0,0,1
683,3,0.6003077167403134,4,4,0.70119165002358,0,1,0.7564707973660301,3,0,0.7564707973660301,3,0.6557813017309195,2,2,0.7564707973660301,2,0.0,1,0,1
684,1,0.7465363402620467,3,9,0.8544172344711414,1,3,0.0,2,0,0.7564707973660301,1,0.3520623623141783,2,1,0.44250704934976004,1,1.0,1,0,1
685,3,0.9330159884761532,2,0,0.7584717836963661,4,2,1.0,2,0,1.0,3,0.4191875211794285,2,2,0.0,2,1.0,1,0,1
686,2,0.29408841067471125,4,4,0.3912756366854535,4,3,1.0,2,0,0.44250704934976004,1,0.2520389271633996,2,1,0.44250704934976004,2,0.0,1,0,1
687,1,0.7465363402620467,3,0,0.566612257695877,1,4,1.0,2,0,0.7564707973660301,3,0.32828058482669586,2,2,0.0,2,0.0,0,0,1
688,3,0.25853846123061575,2,4,0.5575769857154242,1,4,0.7564707973660301,2,1,1.0,2,0.4402892848174531,2,1,0.0,2,0.0,1,0,1
689,0,0.3563982738645374,2,0,0.6232706203488376,3,2,0.0,2,0,0.7564707973660301,1,0.3520623623141783,2,1,0.0,2,1.0,0,0,1
690,0,0.43384612818214896,4,3,0.31610946002723894,0,2,0.44250704934976004,0,0,0.7564707973660301,1,0.19652738189166818,2,1,0.44250704934976004,2,0.0,0,0,1
691,1,0.43384612818214896,2,6,0.54702990164473,1,2,0.7564707973660301,1,0,0.44250704934976004,0,0.19652738189166818,2,1,0.0,1,0.0,0,0,1
692,1,0.6003077167403134,2,4,0.5693603170657224,1,1,0.44250704934976004,2,0,0.0,2,0.3037189394167412,2,1,0.0,2,0.0,0,0,1
693,0,0.12550150493665424,4,0,0.6828370541399926,4,1,0.0,2,0,0.7564707973660301,0,0.607437878833482,2,1,0.44250704934976004,1,1.0,0,0,1
694,3,0.6003077167403134,2,4,0.5141207688643032,0,3,1.0,2,0,0.44250704934976004,2,0.2783245389773006,2,1,0.0,2,0.0,1,0,1
695,3,0.12550150493665424,2,1,0.3712726796348531,2,2,0.44250704934976004,2,0,1.0,1,0.7011929671798653,2,0,0.0,2,0.0,0,0,1
696,1,0.3563982738645374,2,4,0.34479482577565745,0,3,1.0,2,2,0.7564707973660301,0,0.3037189394167412,2,1,0.44250704934976004,2,0.0,0,1,1
697,3,0.3563982738645374,4,0,0.3041194945662802,0,0,0.0,1,0,0.44250704934976004,1,0.5002463213084094,2,1,0.0,0,0.0,0,0,1
698,3,0.4979449260045862,4,4,0.458714958577376,0,2,1.0,2,0,0.44250704934976004,2,0.16714859401602888,2,1,0.44250704934976004,2,0.0,0,0,1
699,2,0.43384612818214896,2,7,0.47190504164917657,0,4,1.0,2,0,1.0,2,0.5377072805697165,2,0,0.0,3,0.0,1,0,1
700,3,0.3563982738645374,2,3,0.3489740060767983,2,2,1.0,1,0,1.0,2,0.3037189394167412,2,0,0.0,1,0.0,0,0,2
701,0,0.8513107266136218,4,1,0.7513757876156117,0,4,1.0,2,0,1.0,3,0.6400109703637957,2,2,0.44250704934976004,2,0.0,1,0,2
702,2,0.6003077167403134,2,4,0.3963992644506471,1,4,1.0,1,0,0.44250704934976004,3,0.6557813017309195,2,2,0.0,2,0.0,1,0,1
